================================================================================
Dispositivo de Treinamento: cuda (NVIDIA GeForce RTX 3050 Laptop GPU)
VRAM Total Disponível: 3767.6 MB
================================================================================
Configuração:
 - Épocas: 50000
 - Pesos: PDE=1.0, IC=20.0, Ext_BC=20.0, Holes_BC=40.0
 - Amostragem Total por Passo: 46,000 pontos
================================================================================
Colocação pronta:
  - PDE Interior + Camada Limite: 30,000
  - Condição Inicial (t=0):       6,000
  - Borda Externa (u=1):          4,000
  - Bordas dos Furos (u=0):       6,000
  - Conjunto Teste Independente:  50,000
[*] Encontrado checkpoint em ./paper2_heat_irregular_domain/models/pinn_heat_holes_checkpoint.pth. Carregando...
/home/warley/vault/research/eu/./paper2_heat_irregular_domain/src/train_heat_holes_2d.py:229: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  checkpoint = torch.load(checkpoint_path, map_location=device)
[*] Retomando treinamento a partir da época 2001!

================================================================================
INICIANDO TREINAMENTO DA PINN (50,000 ÉPOCAS) NA GPU...
================================================================================
/home/warley/.venv/pinn-gpu/lib/python3.11/site-packages/torch/autograd/graph.py:825: UserWarning: Attempting to run cuBLAS, but there was no current CUDA context! Attempting to set the primary context... (Triggered internally at ../aten/src/ATen/cuda/CublasHandlePool.cpp:135.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
[14680/50000] Loss: 4.3693e-02 | PDE: 5.1717e-03 | Holes: 2.3366e-04 | Ext: 1.2427e-03 | ms/ep: 125.7 | LR: 8.04e-04 | ETA: 74.0min
[14690/50000] Loss: 3.0120e-02 | PDE: 3.5272e-03 | Holes: 5.4331e-05 | Ext: 7.7691e-04 | ms/ep: 129.9 | LR: 8.04e-04 | ETA: 76.4min
[14700/50000] Loss: 2.8715e-02 | PDE: 3.5624e-03 | Holes: 4.2073e-05 | Ext: 8.4696e-04 | ms/ep: 130.4 | LR: 8.03e-04 | ETA: 76.7min
[14710/50000] Loss: 2.6968e-02 | PDE: 3.0254e-03 | Holes: 2.0762e-05 | Ext: 8.1322e-04 | ms/ep: 130.0 | LR: 8.03e-04 | ETA: 76.4min
[14720/50000] Loss: 3.2512e-02 | PDE: 3.5079e-03 | Holes: 8.2586e-05 | Ext: 7.3714e-04 | ms/ep: 130.0 | LR: 8.03e-04 | ETA: 76.5min
[14730/50000] Loss: 4.6443e-02 | PDE: 5.9739e-03 | Holes: 3.0231e-04 | Ext: 1.0076e-03 | ms/ep: 129.9 | LR: 8.03e-04 | ETA: 76.4min
[14740/50000] Loss: 3.0262e-02 | PDE: 4.3376e-03 | Holes: 4.8148e-05 | Ext: 8.7303e-04 | ms/ep: 130.0 | LR: 8.02e-04 | ETA: 76.4min
[14750/50000] Loss: 2.9834e-02 | PDE: 3.0936e-03 | Holes: 5.7293e-05 | Ext: 9.5056e-04 | ms/ep: 130.0 | LR: 8.02e-04 | ETA: 76.4min
[14760/50000] Loss: 2.7062e-02 | PDE: 3.1676e-03 | Holes: 1.5400e-05 | Ext: 8.7813e-04 | ms/ep: 130.0 | LR: 8.02e-04 | ETA: 76.4min
[14770/50000] Loss: 3.8659e-02 | PDE: 3.7869e-03 | Holes: 1.8390e-04 | Ext: 1.1291e-03 | ms/ep: 130.0 | LR: 8.02e-04 | ETA: 76.3min
[14780/50000] Loss: 3.7584e-02 | PDE: 4.9062e-03 | Holes: 1.4208e-04 | Ext: 1.0852e-03 | ms/ep: 129.8 | LR: 8.01e-04 | ETA: 76.2min
[14790/50000] Loss: 4.2172e-02 | PDE: 5.4176e-03 | Holes: 2.2440e-04 | Ext: 9.0621e-04 | ms/ep: 130.7 | LR: 8.01e-04 | ETA: 76.7min
[14800/50000] Loss: 5.3304e-02 | PDE: 6.3258e-03 | Holes: 1.6492e-04 | Ext: 1.7271e-03 | ms/ep: 130.2 | LR: 8.01e-04 | ETA: 76.4min
[14810/50000] Loss: 6.3145e-02 | PDE: 1.7802e-02 | Holes: 2.4540e-04 | Ext: 1.1188e-03 | ms/ep: 129.9 | LR: 8.01e-04 | ETA: 76.2min
[14820/50000] Loss: 1.9119e-01 | PDE: 2.9716e-02 | Holes: 1.7732e-03 | Ext: 1.5729e-03 | ms/ep: 130.2 | LR: 8.00e-04 | ETA: 76.4min
[14830/50000] Loss: 1.3698e-01 | PDE: 2.2279e-02 | Holes: 1.3068e-03 | Ext: 2.7779e-03 | ms/ep: 129.9 | LR: 8.00e-04 | ETA: 76.1min
[14840/50000] Loss: 6.6976e-02 | PDE: 2.0232e-02 | Holes: 1.5114e-04 | Ext: 1.2992e-03 | ms/ep: 130.3 | LR: 8.00e-04 | ETA: 76.3min
[14850/50000] Loss: 3.9916e-02 | PDE: 1.0924e-02 | Holes: 2.9293e-05 | Ext: 9.6885e-04 | ms/ep: 130.1 | LR: 8.00e-04 | ETA: 76.2min
[14860/50000] Loss: 3.2252e-02 | PDE: 5.9294e-03 | Holes: 3.6603e-05 | Ext: 8.9177e-04 | ms/ep: 130.3 | LR: 7.99e-04 | ETA: 76.3min
[14870/50000] Loss: 2.9349e-02 | PDE: 4.2693e-03 | Holes: 2.2846e-05 | Ext: 8.6987e-04 | ms/ep: 130.1 | LR: 7.99e-04 | ETA: 76.1min
[14880/50000] Loss: 2.7597e-02 | PDE: 3.5042e-03 | Holes: 1.3412e-05 | Ext: 8.7423e-04 | ms/ep: 129.9 | LR: 7.99e-04 | ETA: 76.0min
[14890/50000] Loss: 2.6952e-02 | PDE: 3.1289e-03 | Holes: 1.2313e-05 | Ext: 8.0409e-04 | ms/ep: 129.9 | LR: 7.99e-04 | ETA: 76.0min
[14900/50000] Loss: 2.6541e-02 | PDE: 2.9899e-03 | Holes: 1.0759e-05 | Ext: 8.0964e-04 | ms/ep: 130.0 | LR: 7.98e-04 | ETA: 76.1min
[14910/50000] Loss: 2.6979e-02 | PDE: 3.0425e-03 | Holes: 1.6524e-05 | Ext: 7.7666e-04 | ms/ep: 130.3 | LR: 7.98e-04 | ETA: 76.2min
[14920/50000] Loss: 3.9001e-02 | PDE: 4.4489e-03 | Holes: 1.9346e-04 | Ext: 8.6310e-04 | ms/ep: 129.8 | LR: 7.98e-04 | ETA: 75.9min
[14930/50000] Loss: 2.7600e-02 | PDE: 3.0211e-03 | Holes: 2.6474e-05 | Ext: 9.1141e-04 | ms/ep: 130.0 | LR: 7.98e-04 | ETA: 76.0min
[14940/50000] Loss: 2.9545e-02 | PDE: 3.3677e-03 | Holes: 5.8908e-05 | Ext: 8.9658e-04 | ms/ep: 130.0 | LR: 7.97e-04 | ETA: 76.0min
[14950/50000] Loss: 2.7698e-02 | PDE: 2.9436e-03 | Holes: 2.7146e-05 | Ext: 9.2772e-04 | ms/ep: 130.8 | LR: 7.97e-04 | ETA: 76.4min
[14960/50000] Loss: 3.5476e-02 | PDE: 3.7151e-03 | Holes: 1.1414e-04 | Ext: 1.1327e-03 | ms/ep: 129.8 | LR: 7.97e-04 | ETA: 75.8min
[14970/50000] Loss: 2.8122e-02 | PDE: 3.2656e-03 | Holes: 3.6829e-05 | Ext: 8.7332e-04 | ms/ep: 129.8 | LR: 7.97e-04 | ETA: 75.8min
[14980/50000] Loss: 2.6820e-02 | PDE: 2.9194e-03 | Holes: 1.9255e-05 | Ext: 8.8931e-04 | ms/ep: 130.2 | LR: 7.96e-04 | ETA: 76.0min
[14990/50000] Loss: 5.2088e-02 | PDE: 4.9221e-03 | Holes: 3.2887e-04 | Ext: 1.4418e-03 | ms/ep: 130.3 | LR: 7.96e-04 | ETA: 76.0min
[15000/50000] Loss: 3.0500e-02 | PDE: 3.4980e-03 | Holes: 6.0826e-05 | Ext: 7.4689e-04 | ms/ep: 130.0 | LR: 7.96e-04 | ETA: 75.8min
[15010/50000] Loss: 2.8333e-02 | PDE: 3.3424e-03 | Holes: 4.6386e-05 | Ext: 8.2814e-04 | ms/ep: 129.8 | LR: 7.96e-04 | ETA: 75.7min
[15020/50000] Loss: 2.7468e-02 | PDE: 3.4299e-03 | Holes: 2.3986e-05 | Ext: 7.9633e-04 | ms/ep: 129.8 | LR: 7.95e-04 | ETA: 75.7min
[15030/50000] Loss: 3.5329e-02 | PDE: 3.7204e-03 | Holes: 9.9978e-05 | Ext: 1.1474e-03 | ms/ep: 130.1 | LR: 7.95e-04 | ETA: 75.8min
[15040/50000] Loss: 3.9191e-02 | PDE: 3.8491e-03 | Holes: 1.3187e-04 | Ext: 1.2479e-03 | ms/ep: 129.8 | LR: 7.95e-04 | ETA: 75.7min
[15050/50000] Loss: 3.2620e-02 | PDE: 3.6044e-03 | Holes: 9.1514e-05 | Ext: 7.4283e-04 | ms/ep: 129.9 | LR: 7.95e-04 | ETA: 75.7min
[15060/50000] Loss: 3.2248e-02 | PDE: 3.3362e-03 | Holes: 8.8552e-05 | Ext: 7.4710e-04 | ms/ep: 129.8 | LR: 7.94e-04 | ETA: 75.6min
[15070/50000] Loss: 3.2649e-02 | PDE: 3.2594e-03 | Holes: 7.3677e-05 | Ext: 1.0940e-03 | ms/ep: 130.0 | LR: 7.94e-04 | ETA: 75.7min
[15080/50000] Loss: 3.4047e-02 | PDE: 4.9586e-03 | Holes: 1.0663e-04 | Ext: 9.4477e-04 | ms/ep: 129.5 | LR: 7.94e-04 | ETA: 75.4min
[15090/50000] Loss: 2.8397e-02 | PDE: 3.3260e-03 | Holes: 1.4569e-05 | Ext: 9.6993e-04 | ms/ep: 129.5 | LR: 7.94e-04 | ETA: 75.3min
[15100/50000] Loss: 3.1411e-02 | PDE: 3.4686e-03 | Holes: 6.8538e-05 | Ext: 1.0401e-03 | ms/ep: 130.1 | LR: 7.93e-04 | ETA: 75.7min
[15110/50000] Loss: 3.5544e-02 | PDE: 5.5793e-03 | Holes: 1.1138e-04 | Ext: 8.3618e-04 | ms/ep: 130.4 | LR: 7.93e-04 | ETA: 75.8min
[15120/50000] Loss: 2.6495e-02 | PDE: 3.0218e-03 | Holes: 2.2940e-05 | Ext: 8.0383e-04 | ms/ep: 130.1 | LR: 7.93e-04 | ETA: 75.6min
[15130/50000] Loss: 3.9011e-02 | PDE: 4.6376e-03 | Holes: 2.1468e-04 | Ext: 8.8414e-04 | ms/ep: 130.3 | LR: 7.93e-04 | ETA: 75.8min
[15140/50000] Loss: 3.4150e-02 | PDE: 4.1052e-03 | Holes: 8.5346e-05 | Ext: 7.2012e-04 | ms/ep: 129.8 | LR: 7.92e-04 | ETA: 75.4min
[15150/50000] Loss: 2.8810e-02 | PDE: 3.3704e-03 | Holes: 4.6117e-05 | Ext: 9.2009e-04 | ms/ep: 130.7 | LR: 7.92e-04 | ETA: 75.9min
[15160/50000] Loss: 4.0454e-02 | PDE: 4.2873e-03 | Holes: 1.9052e-04 | Ext: 1.1842e-03 | ms/ep: 130.3 | LR: 7.92e-04 | ETA: 75.6min
[15170/50000] Loss: 2.8580e-02 | PDE: 3.0782e-03 | Holes: 2.7778e-05 | Ext: 1.0129e-03 | ms/ep: 130.0 | LR: 7.92e-04 | ETA: 75.5min
[15180/50000] Loss: 3.6843e-02 | PDE: 3.5979e-03 | Holes: 1.4888e-04 | Ext: 7.3689e-04 | ms/ep: 129.9 | LR: 7.91e-04 | ETA: 75.4min
[15190/50000] Loss: 3.4294e-02 | PDE: 5.9286e-03 | Holes: 9.0513e-05 | Ext: 9.6157e-04 | ms/ep: 130.1 | LR: 7.91e-04 | ETA: 75.5min
[15200/50000] Loss: 3.0068e-02 | PDE: 3.4063e-03 | Holes: 7.9233e-05 | Ext: 9.1630e-04 | ms/ep: 130.2 | LR: 7.91e-04 | ETA: 75.5min
[15210/50000] Loss: 4.3355e-02 | PDE: 5.7355e-03 | Holes: 2.6144e-04 | Ext: 1.0950e-03 | ms/ep: 130.1 | LR: 7.91e-04 | ETA: 75.4min
[15220/50000] Loss: 2.6648e-02 | PDE: 3.4385e-03 | Holes: 1.2300e-05 | Ext: 7.2912e-04 | ms/ep: 129.9 | LR: 7.90e-04 | ETA: 75.3min
[15230/50000] Loss: 3.0803e-02 | PDE: 3.9391e-03 | Holes: 8.5123e-05 | Ext: 8.3656e-04 | ms/ep: 129.9 | LR: 7.90e-04 | ETA: 75.3min
[15240/50000] Loss: 3.0817e-02 | PDE: 4.2067e-03 | Holes: 7.6055e-05 | Ext: 9.3992e-04 | ms/ep: 130.1 | LR: 7.90e-04 | ETA: 75.4min
[15250/50000] Loss: 3.3076e-02 | PDE: 3.7362e-03 | Holes: 7.5699e-05 | Ext: 1.0757e-03 | ms/ep: 129.7 | LR: 7.90e-04 | ETA: 75.1min
[15260/50000] Loss: 2.9866e-02 | PDE: 3.8085e-03 | Holes: 3.4249e-05 | Ext: 7.1989e-04 | ms/ep: 129.9 | LR: 7.89e-04 | ETA: 75.2min
[15270/50000] Loss: 4.2696e-02 | PDE: 4.7129e-03 | Holes: 2.8702e-04 | Ext: 9.6809e-04 | ms/ep: 130.5 | LR: 7.89e-04 | ETA: 75.5min
[15280/50000] Loss: 3.0408e-02 | PDE: 3.3004e-03 | Holes: 8.2268e-05 | Ext: 7.9857e-04 | ms/ep: 129.9 | LR: 7.89e-04 | ETA: 75.2min
[15290/50000] Loss: 3.0344e-02 | PDE: 3.6978e-03 | Holes: 6.2213e-05 | Ext: 9.8985e-04 | ms/ep: 129.8 | LR: 7.89e-04 | ETA: 75.1min
[15300/50000] Loss: 3.7217e-02 | PDE: 4.1014e-03 | Holes: 1.2120e-04 | Ext: 1.1536e-03 | ms/ep: 130.3 | LR: 7.88e-04 | ETA: 75.4min
[15310/50000] Loss: 4.2623e-02 | PDE: 3.6931e-03 | Holes: 1.8393e-04 | Ext: 7.3166e-04 | ms/ep: 129.8 | LR: 7.88e-04 | ETA: 75.1min
[15320/50000] Loss: 3.3370e-02 | PDE: 4.1436e-03 | Holes: 9.9035e-05 | Ext: 1.0495e-03 | ms/ep: 130.1 | LR: 7.88e-04 | ETA: 75.2min
[15330/50000] Loss: 3.7469e-02 | PDE: 4.0100e-03 | Holes: 1.2109e-04 | Ext: 1.1551e-03 | ms/ep: 130.3 | LR: 7.88e-04 | ETA: 75.3min
[15340/50000] Loss: 3.3034e-02 | PDE: 3.5056e-03 | Holes: 1.0489e-04 | Ext: 1.0500e-03 | ms/ep: 129.8 | LR: 7.87e-04 | ETA: 75.0min
[15350/50000] Loss: 3.0078e-02 | PDE: 4.4202e-03 | Holes: 5.2342e-05 | Ext: 8.0243e-04 | ms/ep: 130.1 | LR: 7.87e-04 | ETA: 75.1min
[15360/50000] Loss: 4.0226e-02 | PDE: 4.1532e-03 | Holes: 1.3902e-04 | Ext: 1.3173e-03 | ms/ep: 130.7 | LR: 7.87e-04 | ETA: 75.5min
[15370/50000] Loss: 3.9358e-02 | PDE: 9.0354e-03 | Holes: 1.1905e-04 | Ext: 1.0690e-03 | ms/ep: 130.3 | LR: 7.87e-04 | ETA: 75.2min
[15380/50000] Loss: 5.0516e-02 | PDE: 1.4807e-02 | Holes: 5.8397e-05 | Ext: 1.3721e-03 | ms/ep: 129.6 | LR: 7.86e-04 | ETA: 74.8min
[15390/50000] Loss: 4.5064e-02 | PDE: 8.6090e-03 | Holes: 2.4485e-04 | Ext: 9.3430e-04 | ms/ep: 130.1 | LR: 7.86e-04 | ETA: 75.1min
[15400/50000] Loss: 7.3125e-02 | PDE: 8.9723e-03 | Holes: 5.6718e-04 | Ext: 1.4764e-03 | ms/ep: 130.4 | LR: 7.86e-04 | ETA: 75.2min
[15410/50000] Loss: 5.5807e-01 | PDE: 8.1181e-02 | Holes: 4.2410e-03 | Ext: 1.4321e-02 | ms/ep: 130.1 | LR: 7.86e-04 | ETA: 75.0min
[15420/50000] Loss: 1.9220e-01 | PDE: 6.5314e-02 | Holes: 5.6172e-04 | Ext: 3.7009e-03 | ms/ep: 130.2 | LR: 7.85e-04 | ETA: 75.0min
[15430/50000] Loss: 1.4292e-01 | PDE: 4.1249e-02 | Holes: 7.3196e-04 | Ext: 2.3009e-03 | ms/ep: 130.1 | LR: 7.85e-04 | ETA: 75.0min
[15440/50000] Loss: 7.1051e-02 | PDE: 2.2117e-02 | Holes: 1.0817e-04 | Ext: 1.5783e-03 | ms/ep: 129.4 | LR: 7.85e-04 | ETA: 74.5min
[15450/50000] Loss: 5.1600e-02 | PDE: 1.3630e-02 | Holes: 3.4179e-05 | Ext: 1.3733e-03 | ms/ep: 130.1 | LR: 7.85e-04 | ETA: 74.9min
[15460/50000] Loss: 4.3388e-02 | PDE: 9.8225e-03 | Holes: 4.0091e-05 | Ext: 1.0716e-03 | ms/ep: 130.1 | LR: 7.84e-04 | ETA: 74.9min
[15470/50000] Loss: 3.6761e-02 | PDE: 7.4754e-03 | Holes: 2.2060e-05 | Ext: 1.0492e-03 | ms/ep: 130.0 | LR: 7.84e-04 | ETA: 74.8min
[15480/50000] Loss: 3.3245e-02 | PDE: 5.7201e-03 | Holes: 1.6186e-05 | Ext: 8.5274e-04 | ms/ep: 129.9 | LR: 7.84e-04 | ETA: 74.7min
[15490/50000] Loss: 3.1521e-02 | PDE: 5.0075e-03 | Holes: 1.7522e-05 | Ext: 8.1317e-04 | ms/ep: 129.6 | LR: 7.83e-04 | ETA: 74.6min
[15500/50000] Loss: 2.9743e-02 | PDE: 4.3307e-03 | Holes: 1.7616e-05 | Ext: 8.0658e-04 | ms/ep: 129.7 | LR: 7.83e-04 | ETA: 74.6min
[15510/50000] Loss: 3.0380e-02 | PDE: 4.3289e-03 | Holes: 3.2365e-05 | Ext: 9.7905e-04 | ms/ep: 130.4 | LR: 7.83e-04 | ETA: 74.9min
[15520/50000] Loss: 3.1404e-02 | PDE: 4.3962e-03 | Holes: 4.7909e-05 | Ext: 7.5174e-04 | ms/ep: 129.9 | LR: 7.83e-04 | ETA: 74.6min
[15530/50000] Loss: 2.6953e-02 | PDE: 3.3182e-03 | Holes: 1.1533e-05 | Ext: 8.5759e-04 | ms/ep: 130.0 | LR: 7.82e-04 | ETA: 74.7min
[15540/50000] Loss: 2.6672e-02 | PDE: 3.1918e-03 | Holes: 1.2436e-05 | Ext: 8.5776e-04 | ms/ep: 130.3 | LR: 7.82e-04 | ETA: 74.8min
[15550/50000] Loss: 2.6179e-02 | PDE: 3.0897e-03 | Holes: 1.0529e-05 | Ext: 7.8942e-04 | ms/ep: 130.2 | LR: 7.82e-04 | ETA: 74.8min
[15560/50000] Loss: 2.6526e-02 | PDE: 3.1625e-03 | Holes: 1.4427e-05 | Ext: 7.4588e-04 | ms/ep: 130.1 | LR: 7.82e-04 | ETA: 74.7min
[15570/50000] Loss: 2.5738e-02 | PDE: 2.9421e-03 | Holes: 1.0204e-05 | Ext: 7.9099e-04 | ms/ep: 129.8 | LR: 7.81e-04 | ETA: 74.5min
[15580/50000] Loss: 2.5703e-02 | PDE: 2.9255e-03 | Holes: 1.0716e-05 | Ext: 8.1829e-04 | ms/ep: 129.7 | LR: 7.81e-04 | ETA: 74.4min
[15590/50000] Loss: 2.9028e-02 | PDE: 4.2081e-03 | Holes: 4.3738e-05 | Ext: 8.5237e-04 | ms/ep: 129.9 | LR: 7.81e-04 | ETA: 74.5min
[15600/50000] Loss: 3.0429e-02 | PDE: 3.5431e-03 | Holes: 4.6665e-05 | Ext: 6.9544e-04 | ms/ep: 129.9 | LR: 7.81e-04 | ETA: 74.5min
[15610/50000] Loss: 2.8242e-02 | PDE: 3.4407e-03 | Holes: 3.8990e-05 | Ext: 9.2186e-04 | ms/ep: 129.6 | LR: 7.80e-04 | ETA: 74.3min
[15620/50000] Loss: 2.5802e-02 | PDE: 2.8813e-03 | Holes: 1.4320e-05 | Ext: 8.3858e-04 | ms/ep: 130.0 | LR: 7.80e-04 | ETA: 74.5min
[15630/50000] Loss: 2.9925e-02 | PDE: 3.6469e-03 | Holes: 6.1436e-05 | Ext: 7.1725e-04 | ms/ep: 130.1 | LR: 7.80e-04 | ETA: 74.5min
[15640/50000] Loss: 2.5784e-02 | PDE: 2.9429e-03 | Holes: 1.2246e-05 | Ext: 7.1687e-04 | ms/ep: 129.5 | LR: 7.80e-04 | ETA: 74.2min
[15650/50000] Loss: 2.5792e-02 | PDE: 2.9776e-03 | Holes: 1.4675e-05 | Ext: 7.1479e-04 | ms/ep: 129.9 | LR: 7.79e-04 | ETA: 74.4min
[15660/50000] Loss: 3.2527e-02 | PDE: 4.2414e-03 | Holes: 1.0862e-04 | Ext: 7.7572e-04 | ms/ep: 129.8 | LR: 7.79e-04 | ETA: 74.3min
[15670/50000] Loss: 3.2987e-02 | PDE: 3.2545e-03 | Holes: 1.0087e-04 | Ext: 1.0409e-03 | ms/ep: 130.3 | LR: 7.79e-04 | ETA: 74.6min
[15680/50000] Loss: 2.5794e-02 | PDE: 2.9349e-03 | Holes: 1.5333e-05 | Ext: 7.0334e-04 | ms/ep: 129.6 | LR: 7.79e-04 | ETA: 74.1min
[15690/50000] Loss: 2.9139e-02 | PDE: 4.6928e-03 | Holes: 4.8712e-05 | Ext: 8.2172e-04 | ms/ep: 130.1 | LR: 7.78e-04 | ETA: 74.4min
[15700/50000] Loss: 2.8303e-02 | PDE: 3.4387e-03 | Holes: 2.9130e-05 | Ext: 6.8364e-04 | ms/ep: 129.8 | LR: 7.78e-04 | ETA: 74.2min
[15710/50000] Loss: 2.6240e-02 | PDE: 3.0876e-03 | Holes: 1.1735e-05 | Ext: 6.6270e-04 | ms/ep: 130.1 | LR: 7.78e-04 | ETA: 74.4min
[15720/50000] Loss: 4.3756e-02 | PDE: 6.4393e-03 | Holes: 2.5059e-04 | Ext: 8.0991e-04 | ms/ep: 129.8 | LR: 7.78e-04 | ETA: 74.2min
[15730/50000] Loss: 4.1539e-02 | PDE: 3.8893e-03 | Holes: 2.2436e-04 | Ext: 1.0684e-03 | ms/ep: 129.6 | LR: 7.77e-04 | ETA: 74.0min
[15740/50000] Loss: 8.3649e-02 | PDE: 2.2294e-02 | Holes: 3.5327e-04 | Ext: 1.6453e-03 | ms/ep: 129.5 | LR: 7.77e-04 | ETA: 73.9min
[15750/50000] Loss: 6.2436e-02 | PDE: 1.7329e-02 | Holes: 1.3876e-04 | Ext: 4.9407e-04 | ms/ep: 130.4 | LR: 7.77e-04 | ETA: 74.4min
[15760/50000] Loss: 8.0380e-02 | PDE: 2.6150e-02 | Holes: 2.6200e-04 | Ext: 1.7010e-03 | ms/ep: 130.1 | LR: 7.77e-04 | ETA: 74.3min
[15770/50000] Loss: 6.2304e-02 | PDE: 2.2623e-02 | Holes: 6.5384e-05 | Ext: 1.1114e-03 | ms/ep: 129.5 | LR: 7.76e-04 | ETA: 73.9min
[15780/50000] Loss: 3.8405e-02 | PDE: 1.0691e-02 | Holes: 4.8144e-05 | Ext: 9.0501e-04 | ms/ep: 129.8 | LR: 7.76e-04 | ETA: 74.0min
[15790/50000] Loss: 3.0501e-02 | PDE: 5.5095e-03 | Holes: 2.7159e-05 | Ext: 7.8931e-04 | ms/ep: 129.7 | LR: 7.76e-04 | ETA: 73.9min
[15800/50000] Loss: 2.6783e-02 | PDE: 3.7747e-03 | Holes: 1.1528e-05 | Ext: 8.1739e-04 | ms/ep: 129.9 | LR: 7.75e-04 | ETA: 74.0min
[15810/50000] Loss: 2.9103e-02 | PDE: 3.4489e-03 | Holes: 4.8857e-05 | Ext: 9.3082e-04 | ms/ep: 130.4 | LR: 7.75e-04 | ETA: 74.3min
[15820/50000] Loss: 2.6388e-02 | PDE: 2.9876e-03 | Holes: 2.4191e-05 | Ext: 8.4048e-04 | ms/ep: 130.0 | LR: 7.75e-04 | ETA: 74.0min
[15830/50000] Loss: 2.7602e-02 | PDE: 3.1199e-03 | Holes: 3.9183e-05 | Ext: 8.9909e-04 | ms/ep: 129.4 | LR: 7.75e-04 | ETA: 73.7min
[15840/50000] Loss: 3.3230e-02 | PDE: 3.7644e-03 | Holes: 1.1727e-04 | Ext: 1.0104e-03 | ms/ep: 130.5 | LR: 7.74e-04 | ETA: 74.3min
[15850/50000] Loss: 2.6128e-02 | PDE: 2.8753e-03 | Holes: 2.4700e-05 | Ext: 7.2622e-04 | ms/ep: 129.8 | LR: 7.74e-04 | ETA: 73.9min
[15860/50000] Loss: 3.5022e-02 | PDE: 4.2654e-03 | Holes: 1.5492e-04 | Ext: 8.0808e-04 | ms/ep: 129.6 | LR: 7.74e-04 | ETA: 73.7min
[15870/50000] Loss: 2.4905e-02 | PDE: 2.6710e-03 | Holes: 1.2065e-05 | Ext: 7.6462e-04 | ms/ep: 130.4 | LR: 7.74e-04 | ETA: 74.2min
[15880/50000] Loss: 3.4479e-02 | PDE: 3.8845e-03 | Holes: 1.3216e-04 | Ext: 1.0389e-03 | ms/ep: 129.9 | LR: 7.73e-04 | ETA: 73.9min
[15890/50000] Loss: 2.7983e-02 | PDE: 3.0536e-03 | Holes: 2.4393e-05 | Ext: 9.7444e-04 | ms/ep: 130.0 | LR: 7.73e-04 | ETA: 73.9min
[15900/50000] Loss: 2.9316e-02 | PDE: 3.0503e-03 | Holes: 7.1803e-05 | Ext: 7.2716e-04 | ms/ep: 130.0 | LR: 7.73e-04 | ETA: 73.9min
[15910/50000] Loss: 3.3203e-02 | PDE: 3.2092e-03 | Holes: 1.2904e-04 | Ext: 7.4329e-04 | ms/ep: 130.4 | LR: 7.73e-04 | ETA: 74.1min
[15920/50000] Loss: 2.5113e-02 | PDE: 2.7929e-03 | Holes: 1.0854e-05 | Ext: 8.4382e-04 | ms/ep: 130.2 | LR: 7.72e-04 | ETA: 74.0min
[15930/50000] Loss: 3.9495e-02 | PDE: 4.6685e-03 | Holes: 2.1351e-04 | Ext: 1.0893e-03 | ms/ep: 129.9 | LR: 7.72e-04 | ETA: 73.7min
[15940/50000] Loss: 2.5772e-02 | PDE: 2.7629e-03 | Holes: 2.6931e-05 | Ext: 8.2896e-04 | ms/ep: 129.5 | LR: 7.72e-04 | ETA: 73.5min
[15950/50000] Loss: 3.2876e-02 | PDE: 3.1664e-03 | Holes: 1.0916e-04 | Ext: 6.8878e-04 | ms/ep: 130.1 | LR: 7.72e-04 | ETA: 73.8min
[15960/50000] Loss: 2.6732e-02 | PDE: 3.4801e-03 | Holes: 2.1329e-05 | Ext: 8.7986e-04 | ms/ep: 130.2 | LR: 7.71e-04 | ETA: 73.9min
[15970/50000] Loss: 3.5465e-02 | PDE: 4.6549e-03 | Holes: 1.4937e-04 | Ext: 1.0218e-03 | ms/ep: 129.6 | LR: 7.71e-04 | ETA: 73.5min
[15980/50000] Loss: 2.5241e-02 | PDE: 2.7062e-03 | Holes: 1.7063e-05 | Ext: 8.4126e-04 | ms/ep: 130.2 | LR: 7.71e-04 | ETA: 73.8min
[15990/50000] Loss: 2.9803e-02 | PDE: 3.2173e-03 | Holes: 7.2007e-05 | Ext: 6.9510e-04 | ms/ep: 130.1 | LR: 7.70e-04 | ETA: 73.7min
[16000/50000] Loss: 2.8977e-02 | PDE: 4.0635e-03 | Holes: 5.1583e-05 | Ext: 7.3475e-04 | ms/ep: 130.6 | LR: 7.70e-04 | ETA: 74.0min
[16010/50000] Loss: 2.9235e-02 | PDE: 3.0404e-03 | Holes: 8.1914e-05 | Ext: 8.4027e-04 | ms/ep: 130.0 | LR: 7.70e-04 | ETA: 73.7min
